Id,Descripcion,Fecha,TotalSi,TotalNo,TotalAbstencion,TotalDispensado,Quorum,Resultado,Tipo,TipoCode,ResultadoCode,QuorumCode
33014,"OTROS-Solicitud de reconsideración de la declaración de inadmisibilidad de la indicación sustitutiva de las diputadas señoras Carvajal, Sabat, Sepúlveda y Yeomans y de los diputados señores Díaz, Labra y Silber aprobada por la Comisión de Trabajo y Seguridad Social en el proyecto de ley, iniciado en mociones refundidas, para extender el permiso postnatal parental y el fuero maternal cuando su vigencia o ejercicio coincida con la declaración de un estado de excepción constitucional, por calamidad pública.",2020-04-15,54,44,3,0,Quórum Simple,Aprobado,Otros,4,1,1
33015,Boletín N° 13430-05,2020-04-16,79,0,17,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33016,Boletín N° 13430-05,2020-04-16,38,52,9,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33017,Boletín N° 13430-05,2020-04-16,65,12,22,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33018,Boletín N° 13430-05,2020-04-16,38,52,9,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33019,Boletín N° 13430-05,2020-04-16,46,52,1,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33058,"OTROS-Petición del diputado señor Osvaldo Urrutia, en orden a remitir el proyecto de ley, iniciado en moción de las diputadas señoras Marzán; Olivera, y Yeomans, y de los diputados señores Barrera; Díaz; Mellado, don Cosme, y Soto, don Raúl, que &quot;Modifica la ley 20.575 que establece el principio de finalidad en el tratamiento de datos personales, para prohibir su publicación, durante el estado de excepción constitucional de catástrofe, y el plazo adicional que indica&quot;. BOLETÍN N° 13446-03, a la Comisión de Constitución, Legislación, Justicia y Reglamento, en vez de la Comisión de Economía.",2020-04-21,51,50,11,0,Quórum Simple,Unánime,Otros,4,2,1
33059,Proyecto de Resolución N°,2020-04-21,116,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33060,Proyecto de Resolución N°,2020-04-21,122,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33061,Proyecto de Resolución N°,2020-04-21,119,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33062,Proyecto de Resolución N°,2020-04-21,120,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33063,Proyecto de Resolución N°,2020-04-21,87,1,35,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33064,Proyecto de Resolución N°,2020-04-21,74,17,30,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33065,Proyecto de Resolución N°,2020-04-21,70,12,31,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33066,Proyecto de Resolución N°,2020-04-21,104,0,11,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33067,Proyecto de Resolución N°,2020-04-21,84,1,33,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33068,Proyecto de Resolución N°,2020-04-21,72,10,37,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33073,Proyecto de Resolución N°,2020-04-28,129,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33074,Proyecto de Resolución N°,2020-04-28,130,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33075,Proyecto de Resolución N°,2020-04-28,129,1,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33076,Proyecto de Resolución N°,2020-04-28,131,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33077,Proyecto de Resolución N°,2020-04-28,135,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33078,Proyecto de Resolución N°,2020-04-28,136,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33079,Proyecto de Resolución N°,2020-04-28,135,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33080,Proyecto de Resolución N°,2020-04-28,137,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33081,Boletín N° 12467-15,2020-04-28,71,62,8,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33110,"OTROS-Petición formulada por 64 señoras y señores diputados en orden a crear una Comisión Especial Investigadora encargada de &amp;quot;investigar los actos de todo órgano de la administración del Estado que, de cualquier forma haya participado en la adopción e implementación de medidas destinadas a evitar y contener la propagación del Covid-19, la recuperación de los enfermos, así como de aquellas medidas destinadas a mitigar los impactos sociales y económicos derivados de la pandemia, entre la población, pudiendo requerir todos aquellos antecedentes tenidos a la vista por la autoridad, para fundar las decisiones adoptadas.&amp;quot;",2020-04-30,77,62,11,0,Quórum Simple,Aprobado,Otros,4,1,1
33111,"OTROS-Petición formulada por 63 señoras y señores diputados en orden a crear una Comisión Especial Investigadora encargada de “investigar los actos de los órganos de la administración del Estado, en particular del Ministerio de Salud, relacionados con las medidas de orden sanitario, del Ministerio de Hacienda, en razón de las medidas tendientes a enfrentar los efectos económicos, y del Ministerio del Interior y Seguridad Pública, y jefes de la Defensa Nacional, en relación con el orden público, todo ello en el marco del estado de excepción constitucional de catástrofe por calamidad pública, decretado a raíz de la pandemia de Covid 19.”",2020-04-30,73,64,10,0,Quórum Simple,Aprobado,Otros,4,1,1
33112,"OTROS-Petición formulada por 62 señoras y señores diputados en orden a crear una Comisión Especial Investigadora encargada de “investigar los actos de los órganos de la administración a cargo de la fiscalización del funcionamiento de los casinos de juego, y en particular de los pertenecientes al grupo Enjoy, que se han declarado en insolvencia, en relación con el impacto que su actuar implica para las finanzas regionales o municipales, por la paralización de planes de apoyo social, así como por la correcta inversión de fondos regionales y municipales de las comunas de Antofagasta, Coquimbo, Viña del Mar, Rinconada, Pucón, Los Lagos y Puerto Varas.&amp;quot;",2020-04-30,85,48,17,0,Quórum Simple,Aprobado,Otros,4,1,1
33113,Proyecto de Resolución N°,2020-04-30,134,2,10,1,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33114,Proyecto de Resolución N°,2020-04-30,147,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33115,Proyecto de Resolución N°,2020-04-30,141,0,8,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33116,Proyecto de Resolución N°,2020-04-30,139,1,8,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33117,Proyecto de Resolución N°,2020-04-30,147,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33118,Proyecto de Resolución N°,2020-04-30,114,4,30,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33119,Proyecto de Resolución N°,2020-04-30,141,0,7,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33120,Proyecto de Resolución N°,2020-04-30,147,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33121,Proyecto de Resolución N°,2020-04-30,145,1,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33122,Proyecto de Resolución N°,2020-04-30,129,0,18,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33123,Boletín N° 13461-31,2020-04-30,150,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33124,Boletín N° 13461-31,2020-04-30,92,57,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33125,Boletín N° 13461-31,2020-04-30,107,37,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33126,Boletín N° 13461-31,2020-04-30,75,73,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33127,Boletín N° 13461-31,2020-04-30,71,76,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33128,Boletín N° 13461-31,2020-04-30,72,75,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33129,Boletín N° 13461-31,2020-04-30,72,76,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33130,Boletín N° 13461-31,2020-04-30,147,1,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33131,Boletín N° 13461-31,2020-04-30,146,3,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33132,Boletín N° 13461-31,2020-04-30,78,70,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33133,Boletín N° 13461-31,2020-04-30,119,28,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33134,Boletín N° 13461-31,2020-04-30,149,1,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33135,Boletín N° 13461-31,2020-04-30,96,54,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33146,Proyecto de Acuerdo N°,2020-05-05,144,0,0,0,Quórum Simple,Aprobado,Proyecto de Acuerdo,3,1,1
33147,Proyecto de Resolución N°,2020-05-05,83,11,54,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33148,Proyecto de Resolución N°,2020-05-05,121,3,25,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33149,Proyecto de Resolución N°,2020-05-05,126,0,22,1,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33150,Proyecto de Resolución N°,2020-05-05,90,27,33,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33151,Boletín N° 9304-07,2020-05-05,95,55,1,0,3/5,Aprobado,Proyecto de Ley,1,1,7
33152,Boletín N° 9304-07,2020-05-05,95,54,2,0,3/5,Aprobado,Proyecto de Ley,1,1,7
33153,Boletín N° 9304-07,2020-05-05,101,47,3,0,3/5,Aprobado,Proyecto de Ley,1,1,7
33154,Boletín N° 9304-07,2020-05-05,91,59,1,0,3/5,Unánime,Proyecto de Ley,1,2,7
33155,Boletín N° 13304-11,2020-05-05,108,30,11,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33156,Boletín N° 13304-11,2020-05-05,88,40,22,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33157,Boletín N° 13304-11,2020-05-05,132,14,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33158,Boletín N° 13304-11,2020-05-05,136,12,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33159,Boletín N° 13304-11,2020-05-05,132,7,9,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33160,Boletín N° 13304-11,2020-05-05,114,26,8,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33161,Boletín N° 13304-11,2020-05-05,107,26,14,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33162,Boletín N° 13304-11,2020-05-05,86,54,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33163,Boletín N° 13304-11,2020-05-05,71,60,15,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33221,"OTROS-En votación la reclamación de admisibilidad del proyecto de ley, originado en moción de las diputadas señoras Vallejo, Cariola, Hernando, Mix, Orsini, Sepúlveda; y de los diputados señores Rocafull, Soto, don Raúl, y Verdessi, que “declara de interés nacional las Administradoras de Fondos de Pensiones.”",2020-05-06,68,67,10,0,Quórum Simple,Unánime,Otros,4,2,1
33222,Proyecto de Resolución N°,2020-05-06,146,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33223,Proyecto de Resolución N°,2020-05-06,145,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33224,Proyecto de Resolución N°,2020-05-06,147,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33225,Proyecto de Resolución N°,2020-05-06,146,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33226,Proyecto de Resolución N°,2020-05-06,122,3,22,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33227,Proyecto de Resolución N°,2020-05-06,144,1,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33228,Boletín N° 13041-13,2020-05-06,128,9,12,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
33229,Boletín N° 13199-10,2020-05-06,92,44,11,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33230,Boletín N° 13364-13,2020-05-06,94,6,42,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33231,Boletín N° 13364-13,2020-05-06,93,4,46,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33252,Proyecto de Resolución N°,2020-05-07,145,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33253,Proyecto de Resolución N°,2020-05-07,106,3,40,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33254,Proyecto de Resolución N°,2020-05-07,147,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33255,Proyecto de Resolución N°,2020-05-07,129,0,19,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33256,Proyecto de Resolución N°,2020-05-07,127,0,22,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33258,Proyecto de Resolución N°,2020-05-07,85,29,34,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33259,Proyecto de Resolución N°,2020-05-07,131,0,13,4,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33260,Boletín N° 9304-07,2020-05-07,140,7,0,0,3/5,Aprobado,Proyecto de Ley,1,1,7
33261,Boletín N° 12027-07,2020-05-07,77,67,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33262,Boletín N° 12027-07,2020-05-07,79,68,0,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
33263,Boletín N° 12027-07,2020-05-07,65,78,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33269,"OTROS-En votación la reclamación de admisibilidad del proyecto de ley, originado en moción de los diputados señores  Celis,  don  Ricardo;  González,  don  Rodrigo;  Jiménez  y  Soto,  don Raúl,  y  de  las  Diputadas  señoras  Carvajal;  Girardi;  Marzán,  y  Parra, que &quot;Suspende  pago  de  créditos  CAE.&quot;.",2020-05-12,76,62,14,0,Quórum Simple,Unánime,Otros,4,2,1
33270,"OTROS-En votación la reclamación de admisibilidad del proyecto de ley, originado en moción de las diputadas señoras Rojas y Mix, y de los diputados señores Bernales; Jackson, y Winter, que &quot;Dispone la suspensión del pago de deudas CAE&quot;,",2020-05-12,77,51,25,0,Quórum Simple,Aprobado,Otros,4,1,1
33271,Boletín N° 12756-14,2020-05-12,99,50,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33272,Boletín N° 12756-14,2020-05-12,111,42,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33273,Boletín N° 13407-24,2020-05-12,87,23,44,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33274,Boletín N° 13349-12,2020-05-12,64,71,19,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33275,Boletín N° 13461-31,2020-05-12,139,0,15,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33276,Boletín N° 13461-31,2020-05-12,126,0,28,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33277,Boletín N° 13461-31,2020-05-12,123,17,14,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33278,Boletín N° 13461-31,2020-05-12,150,0,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33279,Boletín N° 13461-31,2020-05-12,152,0,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33280,Boletín N° 13461-31,2020-05-12,152,1,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33281,Boletín N° 13461-31,2020-05-12,152,0,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33282,Boletín N° 13461-31,2020-05-12,153,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33283,Boletín N° 13461-31,2020-05-12,152,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33284,Boletín N° 13461-31,2020-05-12,127,16,10,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33292,"OTROS-En votación la propuesta del diputado señor Jaime Mulet para remitir a la Comisión de Trabajo y Seguridad Social la moción de la diputada señora Sepúlveda, doña Alejandra, y de los  diputados  señores  Alinco;  Mulet, y Velásquez, don Esteban, que &quot;Modifica la Carta Fundamental para incorporar como parte del derecho  a  la  seguridad  social,  la  facultad  de  los  afiliados  a  un  sistema  de capitalización individual, de retirar parte de sus fondos previsionales, durante la vigencia de un estado de excepción constitucional de catástrofe&quot;.",2020-05-13,64,60,15,0,Quórum Simple,Unánime,Otros,4,2,1
33293,"OTROS-En votación la reclamación de admisibilidad del proyecto de ley, originado en moción de las diputadas señoras Cariola; Cicardini; Mix; Sepúlveda, doña Alejandra, y Vallejo, y de los diputados señores Boric; González, don Rodrigo; Monsalve; Soto, don Raúl, y Torres, que &quot;Dispone la creación de un fondo solidario de contingencia previsional&quot;.",2020-05-13,71,63,11,0,Quórum Simple,Unánime,Otros,4,2,1
33294,"OTROS-En votación la reclamación de admisibilidad del proyecto de ley, originado en moción de los diputados señores  Teillier  y   Barrera,  que  &quot;Extiende  la  cobertura  del  subsidio  de arriendo&quot;,",2020-05-13,73,57,16,0,Quórum Simple,Unánime,Otros,4,2,1
33295,Proyecto de Resolución N°,2020-05-13,145,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33296,Proyecto de Resolución N°,2020-05-13,142,1,4,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33297,Proyecto de Resolución N°,2020-05-13,94,1,54,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33298,Proyecto de Resolución N°,2020-05-13,146,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33299,Proyecto de Resolución N°,2020-05-13,141,0,7,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33300,Proyecto de Resolución N°,2020-05-13,147,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33301,Proyecto de Resolución N°,2020-05-13,143,0,5,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33302,Proyecto de Resolución N°,2020-05-13,86,19,42,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33303,Boletín N° 13420-06,2020-05-13,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33304,Boletín N° 12558-15,2020-05-13,149,1,0,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33305,Boletín N° 12558-15,2020-05-13,148,1,1,1,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
33306,Boletín N° 12558-15,2020-05-13,112,31,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33313,Proyecto de Resolución N°,2020-05-19,109,1,26,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33314,Proyecto de Resolución N°,2020-05-19,122,3,17,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33315,Proyecto de Resolución N°,2020-05-19,143,1,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33316,Proyecto de Resolución N°,2020-05-19,147,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33317,Proyecto de Resolución N°,2020-05-19,146,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33318,Proyecto de Resolución N°,2020-05-19,83,16,46,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33319,Proyecto de Resolución N°,2020-05-19,83,34,30,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33320,Proyecto de Resolución N°,2020-05-19,148,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33322,"OTROS-Petición de la bancada de Renovación Nacional en orden a omitir el segundo informe en el proyecto de reforma constitucional, iniciado en moción, que permite al Congreso Pleno funcionar por medios telemáticos una vez declarada una cuarentena sanitaria o un estado de excepción constitucional, de conformidad a lo dispuesto en el inciso cuarto del artículo 130 del Reglamento de la Corporación.",2020-05-19,100,41,9,0,Quórum Simple,Aprobado,Otros,4,1,1
33323,Boletín N° 13510-07,2020-05-19,145,4,1,0,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
33324,Boletín N° 13510-07,2020-05-19,132,11,6,0,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
33325,Boletín N° 13510-07,2020-05-19,121,25,4,0,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
33326,Boletín N° 13407-24,2020-05-19,84,45,16,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33327,Boletín N° 10522-18,2020-05-19,144,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33333,Boletín N° 13404-33,2020-05-20,135,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33336,Boletín N° 13404-33,2020-05-20,138,0,2,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
33337,Boletín N° 13488-13,2020-05-20,141,1,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33338,Boletín N° 13315-08,2020-05-20,127,3,11,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33339,Boletín N° 13315-08,2020-05-20,127,2,13,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33353,Proyecto de Resolución N°,2020-05-26,149,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33354,Proyecto de Resolución N°,2020-05-26,140,0,4,3,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33355,Proyecto de Resolución N°,2020-05-26,140,0,9,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33356,Proyecto de Resolución N°,2020-05-26,85,19,40,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
33357,Proyecto de Resolución N°,2020-05-26,78,54,17,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
